adsh,tag,version,ddate,qtrs,uom,dimh,iprx,value,footnote,footlen,dimn,coreg,durp,datp,dcml
0001193125-18-099445,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2016,20171231,4,CAD,0x240f5755ad2c4d553a5cf9e24a6c03df,0,11000.0,,0,2,,0.01095891,0.0,-3
0001193125-18-099445,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2016,20161231,4,CAD,0x58abcd32842bd4cc92516652495662f6,0,0.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2016,20171231,4,CAD,0x58abcd32842bd4cc92516652495662f6,0,0.0,,0,2,,0.01095891,0.0,-3
0001193125-18-099445,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2016,20161231,4,CAD,0x2d8771c5bb0a9be2e98c47444c3333bf,0,-331000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IncreaseDecreaseThroughTransfersPropertyPlantAndEquipment,ifrs/2016,20171231,4,CAD,0x2d8771c5bb0a9be2e98c47444c3333bf,0,-2451000.0,,0,2,,0.01095891,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0x00000000,0,203310000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x00000000,0,70012000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20151231,0,CAD,0x00ea2ffd37f224336c0682cb2165bd87,0,374379000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0x00ea2ffd37f224336c0682cb2165bd87,0,366753000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0x00ea2ffd37f224336c0682cb2165bd87,1,366753000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x00ea2ffd37f224336c0682cb2165bd87,0,350996000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x00ea2ffd37f224336c0682cb2165bd87,1,350996000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20151231,0,CAD,0x9c42087417fed139149c814496c6e3fc,0,157249000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0x9c42087417fed139149c814496c6e3fc,0,163443000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x9c42087417fed139149c814496c6e3fc,0,280984000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x9c42087417fed139149c814496c6e3fc,1,280984000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20151231,0,CAD,0x17ee725d1a7739518b2de6c1ad02667f,0,122314000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0x17ee725d1a7739518b2de6c1ad02667f,0,118664000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0x17ee725d1a7739518b2de6c1ad02667f,1,118664000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x17ee725d1a7739518b2de6c1ad02667f,0,111399000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x17ee725d1a7739518b2de6c1ad02667f,1,111399000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0x80c216b571e156a3b04e60a134f302aa,0,118664000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x80c216b571e156a3b04e60a134f302aa,0,0.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0x986e83513f8226119fd92b58f72f6b7d,0,8167000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x986e83513f8226119fd92b58f72f6b7d,0,0.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20151231,0,CAD,0xc546d438d2c6f0783903076e673a89cf,0,12098000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0xc546d438d2c6f0783903076e673a89cf,0,11737000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0xc546d438d2c6f0783903076e673a89cf,1,11737000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0xc546d438d2c6f0783903076e673a89cf,0,10966000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0xc546d438d2c6f0783903076e673a89cf,1,10966000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20151231,0,CAD,0x513729a655f6338a1bfca518941c395d,0,121148000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0x513729a655f6338a1bfca518941c395d,0,117533000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0x513729a655f6338a1bfca518941c395d,1,117533000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x513729a655f6338a1bfca518941c395d,0,109812000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x513729a655f6338a1bfca518941c395d,1,109812000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0x7359a9ad5e5733505deab4b8abf33774,0,7249000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x7359a9ad5e5733505deab4b8abf33774,0,4873000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20151231,0,CAD,0xcd688886d7055986fb8ee2069a18692c,0,0.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0xcd688886d7055986fb8ee2069a18692c,0,0.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0xcd688886d7055986fb8ee2069a18692c,0,111399000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0xcd688886d7055986fb8ee2069a18692c,1,111399000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0xcd688886d7055986fb8ee2069a18692c,2,111399000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20151231,0,CAD,0xaeca7334490189a7f11e46e0974c5d6e,0,108809000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0xaeca7334490189a7f11e46e0974c5d6e,0,110284000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0xaeca7334490189a7f11e46e0974c5d6e,0,104939000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0xaeca7334490189a7f11e46e0974c5d6e,1,104939000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0xaeca7334490189a7f11e46e0974c5d6e,2,104939000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0x28b6a7b60b6a647cea1346e069933491,0,69230000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x28b6a7b60b6a647cea1346e069933491,0,65139000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20151231,0,CAD,0x7d05d8983b34cb1e4c55f220e39a40fa,0,118819000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0x7d05d8983b34cb1e4c55f220e39a40fa,0,118819000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0x7d05d8983b34cb1e4c55f220e39a40fa,1,118819000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x7d05d8983b34cb1e4c55f220e39a40fa,0,118819000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x7d05d8983b34cb1e4c55f220e39a40fa,1,118819000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20151231,0,CAD,0x5c3f21877752d562e40bdb2f1e26d918,0,3010000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0x5c3f21877752d562e40bdb2f1e26d918,0,3570000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x5c3f21877752d562e40bdb2f1e26d918,0,10966000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x5c3f21877752d562e40bdb2f1e26d918,1,10966000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x5c3f21877752d562e40bdb2f1e26d918,2,10966000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20151231,0,CAD,0x92bcb20d173e95f9bad7ff86a1f464d0,0,45430000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20161231,0,CAD,0x92bcb20d173e95f9bad7ff86a1f464d0,0,49589000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x92bcb20d173e95f9bad7ff86a1f464d0,0,53680000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x92bcb20d173e95f9bad7ff86a1f464d0,1,53680000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,IntangibleAssetsAndGoodwill,ifrs/2016,20171231,0,CAD,0x92bcb20d173e95f9bad7ff86a1f464d0,2,53680000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,InterestExpense,ifrs/2016,20171231,4,CAD,0x00000000,0,72067000.0,,0,0,,0.01095891,0.0,-3
0001193125-18-099445,InterestExpense,ifrs/2016,20171231,4,CAD,0x0904ae52e61f3864cbf5b5afe3ca8703,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-18-099445,InterestExpense,ifrs/2016,20171231,4,CAD,0x7773b0c506b0a192042e0be994f48c79,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-18-099445,InterestExpense,ifrs/2016,20171231,4,CAD,0x167e0d820e7b348994f3e4c54228dfbe,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-18-099445,InterestExpense,ifrs/2016,20171231,4,CAD,0xf385be2688ef2e8e8daeb6c74dceaa73,0,72067000.0,,0,1,,0.01095891,0.0,-3
0001193125-18-099445,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2016,20161231,4,CAD,0x7fa2f60a02213815d09a503479c49d01,0,-900000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2016,20171231,4,CAD,0x7fa2f60a02213815d09a503479c49d01,0,-945000.0,,0,1,,0.01095891,0.0,-3
0001193125-18-099445,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2016,20161231,4,CAD,0x6f0c8751cb6656fc451aaf0e4e45a679,0,-1439000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2016,20171231,4,CAD,0x6f0c8751cb6656fc451aaf0e4e45a679,0,-1490000.0,,0,1,,0.01095891,0.0,-3
0001193125-18-099445,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2016,20161231,4,CAD,0x63291ce87b7d1de884aaef7e9d72562d,0,-1842000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2016,20171231,4,CAD,0x63291ce87b7d1de884aaef7e9d72562d,0,-1810000.0,,0,2,,0.01095891,0.0,-3
0001193125-18-099445,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2016,20161231,4,CAD,0xc368968123a71e8b04bdd8ccdf6da9b5,0,-403000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2016,20171231,4,CAD,0xc368968123a71e8b04bdd8ccdf6da9b5,0,-320000.0,,0,2,,0.01095891,0.0,-3
0001193125-18-099445,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2016,20161231,4,CAD,0x3d26e30e38f0c4b3eef73b3e7c9cbf89,0,-900000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2016,20171231,4,CAD,0x3d26e30e38f0c4b3eef73b3e7c9cbf89,0,-945000.0,,0,2,,0.01095891,0.0,-3
0001193125-18-099445,InterestExpenseOnBankLoansAndOverdrafts,ifrs/2016,20161231,4,CAD,0x00000000,0,879000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,InterestExpenseOnBankLoansAndOverdrafts,ifrs/2016,20171231,4,CAD,0x00000000,0,0.0,,0,0,,0.01095891,0.0,-3
0001193125-18-099445,InterestExpenseOnBorrowings,ifrs/2016,20161231,4,CAD,0x00000000,0,73434000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,InterestExpenseOnBorrowings,ifrs/2016,20171231,4,CAD,0x00000000,0,73211000.0,,0,0,,0.01095891,0.0,-3
0001193125-18-099445,InterestIncomeOnLoansAndReceivables,ifrs/2016,20161231,4,CAD,0x6e1e3cb1ec1d382dd088a389566bd249,0,2155000.0,,0,1,,0.0,0.0,0
0001193125-18-099445,InterestIncomeOnLoansAndReceivables,ifrs/2016,20171231,4,CAD,0x6e1e3cb1ec1d382dd088a389566bd249,0,2182000.0,,0,1,,0.01095891,0.0,0
0001193125-18-099445,InterestPaidClassifiedAsFinancingActivities,ifrs/2016,20161231,4,CAD,0x00000000,0,70446000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,InterestPaidClassifiedAsFinancingActivities,ifrs/2016,20171231,4,CAD,0x00000000,0,69498000.0,,0,0,,0.01095891,0.0,-3
0001193125-18-099445,InterestPaidClassifiedAsFinancingActivities,ifrs/2016,20171231,4,CAD,0x0904ae52e61f3864cbf5b5afe3ca8703,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-18-099445,InterestPaidClassifiedAsFinancingActivities,ifrs/2016,20171231,4,CAD,0x7773b0c506b0a192042e0be994f48c79,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-18-099445,InterestPaidClassifiedAsFinancingActivities,ifrs/2016,20171231,4,CAD,0x167e0d820e7b348994f3e4c54228dfbe,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-18-099445,InterestPaidClassifiedAsFinancingActivities,ifrs/2016,20171231,4,CAD,0xf385be2688ef2e8e8daeb6c74dceaa73,0,69498000.0,,0,1,,0.01095891,0.0,-3
0001193125-18-099445,InterestPayable,ifrs/2016,20171231,0,CAD,0x00000000,0,405600000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,InterestPayable,ifrs/2016,20171231,0,CAD,0x98f66b89f04c51424a275bf4a054eb1a,0,143700000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,InterestPayable,ifrs/2016,20171231,0,CAD,0x1703a2b12c051f0f73e380cf1484bdf8,0,82080000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,InterestPayable,ifrs/2016,20171231,0,CAD,0x46f07d37c0a1c9552cb30e5c37b4f592,0,110430000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,InterestPayable,ifrs/2016,20171231,0,CAD,0x8531bd8670e66a939ff28a3f4c40847a,0,69390000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,InterestReceivedClassifiedAsOperatingActivities,ifrs/2016,20161231,4,CAD,0x00000000,0,1838000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,InterestReceivedClassifiedAsOperatingActivities,ifrs/2016,20171231,4,CAD,0x00000000,0,11592000.0,,0,0,,0.01095891,0.0,-3
0001193125-18-099445,Inventories,ifrs/2016,20161231,0,CAD,0x00000000,0,1287939000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,Inventories,ifrs/2016,20171231,0,CAD,0x00000000,0,949766000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,Inventories,ifrs/2016,20161231,0,CAD,0x2183c6a5cac462e02e551f1d96b73178,0,112116000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,Inventories,ifrs/2016,20171231,0,CAD,0x2183c6a5cac462e02e551f1d96b73178,0,68456000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,Inventories,ifrs/2016,20161231,0,CAD,0x7bfeb662f8e66fb38d227655c2e35192,0,141040000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,Inventories,ifrs/2016,20171231,0,CAD,0x7bfeb662f8e66fb38d227655c2e35192,0,13801000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,Inventories,ifrs/2016,20161231,0,CAD,0xd022ac3fb468495cb47b2a69ac5d1533,0,1034783000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,Inventories,ifrs/2016,20171231,0,CAD,0xd022ac3fb468495cb47b2a69ac5d1533,0,867509000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,InventoriesPledgedAsSecurityForLiabilities,ifrs/2016,20161231,0,CAD,0x7bfeb662f8e66fb38d227655c2e35192,0,4884000.0,,0,1,,0.0,0.0,0
0001193125-18-099445,InventoriesPledgedAsSecurityForLiabilities,ifrs/2016,20161231,0,USD,0x7bfeb662f8e66fb38d227655c2e35192,0,3637000.0,,0,1,,0.0,0.0,0
0001193125-18-099445,InventoriesPledgedAsSecurityForLiabilities,ifrs/2016,20171231,0,CAD,0x7bfeb662f8e66fb38d227655c2e35192,0,0.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,InventoriesPledgedAsSecurityForLiabilities,ifrs/2016,20171231,0,USD,0x7bfeb662f8e66fb38d227655c2e35192,0,0.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,IssuedCapital,ifrs/2016,20161231,0,CAD,0x00000000,0,1862646000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,IssuedCapital,ifrs/2016,20171231,0,CAD,0x00000000,0,1862652000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,KeyManagementPersonnelCompensation,ifrs/2016,20161231,4,CAD,0x00000000,0,34655000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,KeyManagementPersonnelCompensation,ifrs/2016,20171231,4,CAD,0x00000000,0,44924000.0,,0,0,,0.01095891,0.0,-3
0001193125-18-099445,KeyManagementPersonnelCompensationPostemploymentBenefits,ifrs/2016,20161231,4,CAD,0x00000000,0,5910000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,KeyManagementPersonnelCompensationPostemploymentBenefits,ifrs/2016,20171231,4,CAD,0x00000000,0,5914000.0,,0,0,,0.01095891,0.0,-3
0001193125-18-099445,KeyManagementPersonnelCompensationSharebasedPayment,ifrs/2016,20161231,4,CAD,0x00000000,0,10464000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,KeyManagementPersonnelCompensationSharebasedPayment,ifrs/2016,20171231,4,CAD,0x00000000,0,11525000.0,,0,0,,0.01095891,0.0,-3
0001193125-18-099445,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,ifrs/2016,20161231,4,CAD,0x00000000,0,17673000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,ifrs/2016,20171231,4,CAD,0x00000000,0,26569000.0,,0,0,,0.01095891,0.0,-3
0001193125-18-099445,KeyManagementPersonnelCompensationTerminationBenefits,ifrs/2016,20161231,4,CAD,0x00000000,0,608000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,KeyManagementPersonnelCompensationTerminationBenefits,ifrs/2016,20171231,4,CAD,0x00000000,0,916000.0,,0,0,,0.01095891,0.0,-3
0001193125-18-099445,Liabilities,ifrs/2016,20161231,0,CAD,0x639c0758bd0e38298cd66a50815471a1,0,413069000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,Liabilities,ifrs/2016,20171231,0,CAD,0x639c0758bd0e38298cd66a50815471a1,0,339795000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,Liabilities,ifrs/2016,20161231,0,CAD,0x1ead583c8a65164a8c98c90c017fe9f8,0,150847000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,Liabilities,ifrs/2016,20171231,0,CAD,0x1ead583c8a65164a8c98c90c017fe9f8,0,140214000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,Liabilities,ifrs/2016,20161231,0,CAD,0x5387d48e38c263673d93946b7dfaf9dc,0,43189000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,Liabilities,ifrs/2016,20171231,0,CAD,0x5387d48e38c263673d93946b7dfaf9dc,0,38896000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,Liabilities,ifrs/2016,20161231,0,CAD,0xa8a00db75dbc8dd7001672a6192ee1a0,0,37888000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,Liabilities,ifrs/2016,20171231,0,CAD,0xa8a00db75dbc8dd7001672a6192ee1a0,0,40687000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,Liabilities,ifrs/2016,20161231,0,CAD,0xcd1414838fe11ee8a6bef83d190fc54b,0,181145000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,Liabilities,ifrs/2016,20171231,0,CAD,0xcd1414838fe11ee8a6bef83d190fc54b,0,119998000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,LiabilitiesFromSharebasedPaymentTransactions2011,ifrs/2016,20161231,0,CAD,0x656cb13e0a8714839f8eda0007ac8c9d,0,7558000.0,,0,1,,0.0,0.0,0
0001193125-18-099445,LiabilitiesFromSharebasedPaymentTransactions2011,ifrs/2016,20171231,0,CAD,0x656cb13e0a8714839f8eda0007ac8c9d,0,5771000.0,,0,1,,0.0,0.0,0
0001193125-18-099445,LiabilityAssetOfDefinedBenefitPlans,ifrs/2016,20151231,0,CAD,0x63291ce87b7d1de884aaef7e9d72562d,0,52996000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,LiabilityAssetOfDefinedBenefitPlans,ifrs/2016,20161231,0,CAD,0x63291ce87b7d1de884aaef7e9d72562d,0,54930000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,LiabilityAssetOfDefinedBenefitPlans,ifrs/2016,20171231,0,CAD,0x63291ce87b7d1de884aaef7e9d72562d,0,55972000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,LiabilityAssetOfDefinedBenefitPlans,ifrs/2016,20171231,0,CAD,0x63291ce87b7d1de884aaef7e9d72562d,1,55972000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,LiabilityAssetOfDefinedBenefitPlans,ifrs/2016,20151231,0,CAD,0x3d26e30e38f0c4b3eef73b3e7c9cbf89,0,21771000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,LiabilityAssetOfDefinedBenefitPlans,ifrs/2016,20161231,0,CAD,0x3d26e30e38f0c4b3eef73b3e7c9cbf89,0,23421000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,LiabilityAssetOfDefinedBenefitPlans,ifrs/2016,20161231,0,CAD,0x3d26e30e38f0c4b3eef73b3e7c9cbf89,1,23421000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,LiabilityAssetOfDefinedBenefitPlans,ifrs/2016,20171231,0,CAD,0x3d26e30e38f0c4b3eef73b3e7c9cbf89,0,26893000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,LiabilityAssetOfDefinedBenefitPlans,ifrs/2016,20171231,0,CAD,0x3d26e30e38f0c4b3eef73b3e7c9cbf89,1,26893000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,LiabilityAssetOfDefinedBenefitPlans,ifrs/2016,20171231,0,CAD,0x3d26e30e38f0c4b3eef73b3e7c9cbf89,2,26893000.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,LiabilityAssetOfDefinedBenefitPlans,ifrs/2016,20161231,0,CAD,0xb28e1f3bba449e21e4421dce60f01ad2,0,0.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,LiabilityAssetOfDefinedBenefitPlans,ifrs/2016,20171231,0,CAD,0xb28e1f3bba449e21e4421dce60f01ad2,0,0.0,,0,2,,0.0,0.0,-3
0001193125-18-099445,LongtermBorrowings,ifrs/2016,20161231,0,CAD,0x00000000,0,1493327000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,LongtermBorrowings,ifrs/2016,20171231,0,CAD,0x00000000,0,1494471000.0,,0,0,,0.0,0.0,-3
0001193125-18-099445,LongtermBorrowings,ifrs/2016,20161231,0,CAD,0x21536b8fbab171a851e28cb3f434045d,0,1721805000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,LongtermBorrowings,ifrs/2016,20171231,0,CAD,0x21536b8fbab171a851e28cb3f434045d,0,1652230000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,LongtermBorrowings,ifrs/2016,20161231,0,CAD,0xbd46ac2948317917f501ca533bd9dca4,0,1721805000.0,,0,1,,0.0,0.0,-3
0001193125-18-099445,LongtermBorrowings,ifrs/2016,20171231,0,CAD,0xbd46ac2948317917f501ca533bd9dca4,0,1652230000.0,,0,1,,0.0,0.0,-3
